0.004843,0.001350,0.779688,-0.002976,0.043134,0.032236,0.998545,-0.208925,-0.020331,0.022263,0.255666,-0.135704,-0.018361,-0.180617,-0.096948,-0.122957,0.240436,-0.135465,0.042559,-0.030623,0.000000,0.000000,0.378478,0.224020,-0.229573,0.708204,0.129427,0.000082,-0.000051,0.290625,-0.193478,0.177924,0.788629,-0.210952,0.000080,0.000057
0.004853,0.001393,0.779683,-0.002997,0.043158,0.032275,0.998542,-0.208964,-0.020389,0.022185,0.255698,-0.135859,-0.018270,-0.180639,-0.097000,-0.123015,0.240461,-0.135542,0.042661,-0.030637,0.000000,0.000000,0.377811,0.223481,-0.229129,0.708492,0.129514,0.000082,-0.000051,0.290405,-0.192508,0.177553,0.788604,-0.210715,0.000080,0.000057
0.004868,0.001434,0.779678,-0.003019,0.043190,0.032306,0.998540,-0.209014,-0.020438,0.022124,0.255735,-0.136011,-0.018194,-0.180672,-0.097046,-0.123069,0.240493,-0.135637,0.042740,-0.030643,0.000000,0.000000,0.377198,0.222938,-0.228722,0.708721,0.129636,0.000082,-0.000051,0.290144,-0.191275,0.177201,0.788540,-0.210277,0.000080,0.000057
0.004894,0.001471,0.779673,-0.003041,0.043235,0.032337,0.998537,-0.209074,-0.020478,0.022057,0.255775,-0.136167,-0.018146,-0.180718,-0.097084,-0.123117,0.240536,-0.135752,0.042836,-0.030644,0.000000,0.000000,0.376702,0.222301,-0.228250,0.708840,0.129664,0.000082,-0.000051,0.289791,-0.190123,0.177070,0.788471,-0.210133,0.000080,0.000057
0.004948,0.001505,0.779666,-0.003057,0.043289,0.032366,0.998534,-0.209123,-0.020524,0.021991,0.255833,-0.136361,-0.018091,-0.180752,-0.097127,-0.123154,0.240598,-0.135915,0.042917,-0.030643,0.000000,0.000000,0.376392,0.221382,-0.227769,0.708842,0.129510,0.000082,-0.000051,0.289357,-0.189098,0.177103,0.788402,-0.210252,0.000080,0.000058
0.005041,0.001542,0.779659,-0.003061,0.043336,0.032397,0.998530,-0.209111,-0.020593,0.021922,0.255922,-0.136623,-0.018056,-0.180727,-0.097192,-0.123176,0.240695,-0.136150,0.043034,-0.030640,0.000000,0.000000,0.376285,0.220217,-0.227425,0.708778,0.129301,0.000082,-0.000051,0.288890,-0.188163,0.177217,0.788362,-0.210487,0.000080,0.000058
0.005209,0.001581,0.779648,-0.003050,0.043350,0.032457,0.998528,-0.208949,-0.020712,0.021815,0.256075,-0.137032,-0.017988,-0.180531,-0.097308,-0.123238,0.240843,-0.136540,0.043184,-0.030602,0.000000,0.000000,0.376429,0.218895,-0.227227,0.708758,0.129130,0.000082,-0.000051,0.288468,-0.187363,0.177139,0.788415,-0.210826,0.000080,0.000058
0.005413,0.001617,0.779637,-0.003032,0.043374,0.032513,0.998525,-0.208769,-0.020839,0.021701,0.256257,-0.137487,-0.017933,-0.180314,-0.097432,-0.123302,0.241023,-0.136976,0.043323,-0.030565,0.000000,0.000000,0.376648,0.217699,-0.227113,0.708782,0.129209,0.000082,-0.000051,0.288058,-0.186621,0.176888,0.788635,-0.211199,0.000079,0.000058
0.005651,0.001650,0.779624,-0.003010,0.043408,0.032589,0.998521,-0.208572,-0.020983,0.021560,0.256467,-0.137988,-0.017841,-0.180076,-0.097570,-0.123397,0.241244,-0.137467,0.043425,-0.030511,0.000000,0.000000,0.376950,0.216587,-0.227036,0.708885,0.129408,0.000082,-0.000051,0.287660,-0.185864,0.176424,0.789013,-0.211492,0.000079,0.000058
0.005910,0.001681,0.779611,-0.002986,0.043452,0.032686,0.998516,-0.208379,-0.021141,0.021380,0.256701,-0.138510,-0.017766,-0.179851,-0.097722,-0.123522,0.241532,-0.137994,0.043534,-0.030442,0.000000,0.000000,0.377309,0.215550,-0.226925,0.709036,0.129697,0.000082,-0.000051,0.287280,-0.185097,0.175797,0.789554,-0.211728,0.000079,0.000057
0.006179,0.001711,0.779597,-0.002963,0.043506,0.032779,0.998511,-0.208202,-0.021290,0.021208,0.256941,-0.139001,-0.017692,-0.179658,-0.097868,-0.123632,0.241890,-0.138535,0.043604,-0.030396,0.000000,0.000000,0.377704,0.214533,-0.226737,0.709221,0.129945,0.000082,-0.000051,0.286906,-0.184357,0.175119,0.790174,-0.211899,0.000079,0.000057
0.006466,0.001736,0.779581,-0.002935,0.043559,0.032894,0.998505,-0.208016,-0.021457,0.021004,0.257203,-0.139501,-0.017604,-0.179459,-0.098034,-0.123774,0.242319,-0.139146,0.043692,-0.030378,0.000000,0.000000,0.378142,0.213612,-0.226480,0.709407,0.130164,0.000082,-0.000051,0.286540,-0.183724,0.174510,0.790840,-0.212111,0.000079,0.000057
0.006766,0.001762,0.779566,-0.002905,0.043625,0.033053,0.998497,-0.207855,-0.021659,0.020718,0.257473,-0.139999,-0.017518,-0.179257,-0.098234,-0.123988,0.242783,-0.139793,0.043796,-0.030389,0.000000,0.000000,0.378547,0.212801,-0.226223,0.709583,0.130358,0.000082,-0.000051,0.286226,-0.183243,0.173966,0.791320,-0.212360,0.000079,0.000057
